region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Europe & Central Asia,ECA,Kazakhstan,KAZ,2017,national,HBS,national,2017,consumption,3,2005 - 2018,2.15,4.149899678109022e-4,8.419787514990497e-5,3.10506165191978e-5,1.067706320420202e-4,11.666905122092595,9.904096505420577,0.12150086159968543,0.27450275939412905,0.22997714099850095,0.042664828807895,0.055323415930957465,0.06376285242421463,0.0718448827008615,0.08034615695234415,0.09030263062467941,0.1026536360943221,0.11870868275832225,0.1446004068624076,0.229792506843982,1,125.263374328613,18037776,10758.520884381198,5644.703363955533,FALSE,micro,survey
Europe & Central Asia,ECA,Kazakhstan,KAZ,2018,national,HBS,national,2018,consumption,3,2005 - 2018,2.15,1.5140791071523163e-4,2.325296171509378e-5,4.135216894572215e-6,2.5623829680855596e-5,12.42641287786648,10.417673807463748,0.12433391099514092,0.27792874577473203,0.23005251814075214,0.04279396260857441,0.05567133878543968,0.06378364746715996,0.07124470900967811,0.07932650458877663,0.08894588860063823,0.10111015533704953,0.11782049997941713,0.14484056499941123,0.23446272862386042,1.060191329931238,125.263374328613,18276452,11053.362063134324,5909.571468252411,FALSE,micro,survey
Sub-Saharan Africa,SSA,Kenya,KEN,1992,national,WMS-I,national,1992,consumption,0,1992,2.15,0.26445141601562505,0.09426796612545624,0.046493428642336854,0.1389906573407474,7.052734619935822,3.750858565913632,0.5970212036792949,0.5746096225002908,0.4809496640002632,0.012430613081941044,0.02146712874599291,0.029339562284905474,0.03785214501570486,0.04765982841796612,0.059604323155998895,0.07521365430401261,0.09801727942962246,0.1397198409329008,0.47869562463095483,0.09594109231321021,41.6347846984863,25326080,1209.1433260501196,753.7661592933157,FALSE,group,survey
Sub-Saharan Africa,SSA,Kenya,KEN,1994,national,WMS-II,national,1994,consumption,1,1994,2.15,0.2588055407274372,0.08944131871399692,0.04439891401724084,0.13147826046391195,4.722734650919603,3.4385744909901863,0.32853966099028037,0.4310857150146876,0.3604309449837449,0.01869767913313147,0.03339065698337666,0.04467107994373476,0.05543141152838561,0.06668095320653117,0.07942879166466382,0.09529682009452783,0.11736532350715279,0.15530715828809505,0.33373012565040105,0.1804093592738643,41.6347846984863,26950508,1170.297095692633,710.1070615344577,FALSE,micro,survey
Sub-Saharan Africa,SSA,Kenya,KEN,1997,national,WMS-III,national,1997,consumption,2,1997,2.15,0.25393863168903363,0.07176734244932834,0.02773954024883673,0.09256162628195534,5.083878458210025,3.437455077448161,0.3387168965562089,0.44983076604070504,0.3821833760488903,0.022721478709311314,0.03288709803635778,0.04181840116291976,0.05134060424497906,0.061718621122141104,0.07430367448176559,0.09010324816482346,0.1120086572333866,0.15058222310507252,0.3625159937392437,0.2220352156592545,41.6347846984863,29415660,1171.4251099973012,790.036925045856,FALSE,micro,survey
Sub-Saharan Africa,SSA,Kenya,KEN,2005,national,IHBS,national,2005.38,consumption,3,2005 - 2015,2.15,0.36673839214698334,0.12938254188651374,0.06431761264789596,0.1913953136128569,4.147760645418826,2.758178914167618,0.37714957337761557,0.46452924894888115,0.39945363079569335,0.018142674926944446,0.03143523157425274,0.0409441502660957,0.05027402559802674,0.06055433068096536,0.07348443327634407,0.08997182097433065,0.11355386173394938,0.1534297430115561,0.36820972795756324,0.4051483439712945,41.6347846984863,36624897,1195.773841132914,805.424584664097,FALSE,micro,survey
Sub-Saharan Africa,SSA,Kenya,KEN,2015,national,IHBS,national,2015.67,consumption,3,2005 - 2015,2.15,0.2936510585498807,0.08635819277431286,0.03686169934456362,0.11734448086319074,4.2461112911342065,3.09857430747373,0.2797929762179222,0.40775772533611565,0.3594053055641984,0.02412898597306772,0.037395128184423504,0.046667220512734184,0.055847195971682,0.06652421434014708,0.07946770585688878,0.09521947854916096,0.119513238714414,0.15962200015018813,0.3156148317472791,0.907894640803306,41.6347846984863,47878339,1464.554009043292,1054.1310092565714,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,1998,national,KPMS,national,1998,income,0,1998,2.15,0.28423457220263837,0.10858035617894611,0.05818049311034053,0.1694093274635077,5.003460543718156,3.529014271813681,0.3933132283541053,0.4637198247789075,0.4125237679977425,0.014696479958089507,0.02858629368323659,0.03913900003111548,0.049879589381223416,0.06314326531172298,0.07856950393030507,0.09525755184703288,0.11990410070215118,0.15811868233769955,0.3527055328174229,0.1986689402635511,19.3727111816406,4769000,675.0604551495042,529.4721953098466,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2000,national,HBS,national,2000,consumption,1,2000 - 2003,2.15,0.38182440143613683,0.10081115729092584,0.03741475932629404,0.128701938677298,3.0150547847517903,2.464476657807789,0.15476326532046086,0.31035012715397037,0.2659718846808922,0.03649256020361222,0.04979431084565432,0.05882047420979149,0.06834016805503504,0.0770985717095094,0.08730009095156288,0.10054224647585724,0.12009293711699048,0.15307413089098987,0.24844450954099417,0.3231483571037161,19.3727111816406,4898400,718.3373487931657,493.82883443564737,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2001,national,HBS,national,2001,consumption,1,2000 - 2003,2.15,0.33356902645672887,0.0822348599653249,0.028905103760715863,0.1033467777332345,3.191317796249381,2.6541982875265226,0.14680296988680253,0.30163979774535654,0.26269144036409625,0.03704275530412866,0.050743026272990585,0.059536307840228925,0.0688842533293727,0.0783647718499074,0.0888551628870996,0.10302478274472593,0.12230187420364252,0.1520747503172678,0.23917231525062632,0.3455091873270972,19.3727111816406,4945100,749.4197807071978,500.22041762336414,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2002,national,HBS,national,2002,consumption,1,2000 - 2003,2.15,0.31149362552668886,0.07716639066010085,0.027860728698542857,0.09793927024579407,3.273050063653788,2.705823588112356,0.14891494675493921,0.30302386861788766,0.26844832126178075,0.03614630121728613,0.05025936937150111,0.060035503286224826,0.068958098882722,0.07770025011970755,0.0893644269999807,0.10380850402471353,0.12229074364958964,0.15158937573803077,0.23984742671024906,0.3528830857920041,19.3727111816406,4990700,742.4436883586837,518.939179687408,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2003,national,HBS,national,2003,consumption,1,2000 - 2003,2.15,0.2570317874903839,0.05329914820985171,0.017328460500338976,0.06555455803615719,3.4407746823692595,2.8788076034453316,0.13254370806418275,0.2870864708225438,0.24577238239768645,0.03919650421904199,0.0535335989937494,0.06227832545205393,0.07060080729811152,0.07953519820729482,0.08832471595640967,0.10308385174760781,0.12239443984018256,0.14783350971128462,0.23321904857426412,0.363380030261389,19.3727111816406,5043300,786.351819979601,633.7354682700611,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2004,national,KIHS,national,2004,consumption,2,2004 - 2020,2.15,0.11575469490969968,0.023824386473805775,0.007985934031215463,0.029572167435707754,5.133828879438925,3.9683305600660352,0.1967448949660841,0.3477342927696414,0.31789517440694237,0.03201431762207495,0.044740924348561945,0.05382169482378228,0.062266112282343106,0.07189636146313202,0.08463104879059624,0.10056519785283952,0.12023571951339063,0.15807147565238744,0.2717571476508912,0.37831731317034756,19.3727111816406,5104700,831.4843246448899,672.5474211166563,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2005,national,KIHS,national,2005,consumption,2,2004 - 2020,2.15,0.13574837116203137,0.025945390584440974,0.00782216843973333,0.03143881701536996,4.589301416290875,3.6605716038708955,0.17234495246875542,0.32561430772475086,0.2779161912039002,0.03533313327877536,0.04821649915248149,0.05739520814295282,0.06586916562951084,0.07499057556042207,0.08587027950383447,0.09998984078353851,0.11905440340932305,0.15176009861554351,0.26152079592361277,0.3947312530171805,19.3727111816406,5162600,820.7159801043912,720.1665346668883,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2006,national,KIHS,national,2006,consumption,2,2004 - 2020,2.15,0.08371434201799098,0.014815888179712959,0.00413380268878714,0.01762476533995761,6.024228438238373,4.495175678225032,0.228904647920438,0.37381240375231295,0.33312552278630425,0.030526586735447264,0.042197111180661856,0.05031573406825186,0.05894678466870104,0.0689651758831305,0.08217495491704074,0.09758069105864886,0.11982800359636286,0.15534173507214255,0.2941232228196258,0.4166472315620328,19.3727111816406,5218400,837.1337991401859,849.1618430571291,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2007,national,KIHS,national,2007,consumption,2,2004 - 2020,2.15,0.0875265922750098,0.016930127937033992,0.004900240950022848,0.020216760156897162,5.724117846114049,4.580607501125596,0.18875986917531604,0.33911821673090936,0.29545094142565365,0.031312066698197416,0.04494436467703633,0.05533202583646993,0.0651095535484,0.07471976939399316,0.08646770981664731,0.1016283263451766,0.12199657789386803,0.15362708703891337,0.2648625187513045,0.4592706807967007,19.3727111816406,5268400,900.0255139280943,863.7360815194529,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2008,national,KIHS,national,2008,consumption,2,2004 - 2020,2.15,0.03309288517507335,0.006283698809587718,0.001971849872356265,0.007802655894192939,6.428830389419501,5.408036834821064,0.16335461473445229,0.3145068473220799,0.259119120066232,0.034848002889956466,0.04912464615270067,0.05854644984487556,0.0676719255085142,0.07806369781507852,0.08927360239361132,0.10253581927937516,0.12006865038874581,0.14688191802300887,0.2529852877041291,0.5718842868261094,19.3727111816406,5318700,966.4153603845745,965.4579896822536,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2009,national,KIHS,national,2009,consumption,2,2004 - 2020,2.15,0.015469307022829877,0.002787822092793401,9.231168544660474e-4,0.0038140971378756647,6.56383350207377,5.457590920033746,0.14582964905029852,0.29874915954878956,0.24722285059275753,0.03897480167246682,0.05223290173955575,0.06067061255189514,0.06918951902697126,0.07820820674399401,0.0886113603167617,0.10097515973287619,0.11850087099271861,0.14683710280872408,0.24579946441403,0.6109815605229793,19.3727111816406,5383300,982.3771731718715,816.7745240800513,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2010,national,KIHS,national,2010,consumption,2,2004 - 2020,2.15,0.0352141798985187,0.00977523830950625,0.005439907372262917,0.01593225766938052,6.252797180731202,5.268276048113537,0.15614764121044789,0.30133915060229444,0.2403997758477212,0.03491525055867066,0.05169412914822291,0.06189753077183337,0.07070622957556788,0.0795307682609227,0.08958509437375006,0.10185397383967237,0.11813410086618215,0.1455076217388167,0.24617530086635298,0.6596628488303506,19.3727111816406,5447900,966.1507299776011,828.9900770676459,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2011,national,KIHS,national,2011,consumption,2,2004 - 2020,2.15,0.012577704075723638,0.0017147401187040192,4.733980676782776e-4,0.00211486625542057,6.2348649642391045,5.33780640306833,0.12597098202736015,0.27839863778918417,0.22537222366791448,0.04190998099360466,0.05469984927171493,0.06337981838358707,0.0718088386341364,0.08078875719002385,0.09069470756091486,0.10224091234271548,0.11742670884153017,0.142150365702867,0.23490006107889527,0.7694065349461467,19.3727111816406,5514600,1011.315529148553,895.4761315424806,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2012,national,KIHS,national,2012,consumption,2,2004 - 2020,2.15,0.026298147156537804,0.006633660363605173,0.0026587416536860867,0.008981456031108248,6.020489755125522,5.1979043576613035,0.12537633742130877,0.2735727410747848,0.2141281284763413,0.040092370426441086,0.0559613298832967,0.06536013823564826,0.07370489562963503,0.08187964542514278,0.09112442238542579,0.10186825137198746,0.11707234082933049,0.1416290215771454,0.2313075842359389,0.7907070741029588,19.3727111816406,5607200,993.7374232751324,979.0250124671663,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2013,national,KIHS,national,2013,consumption,2,2004 - 2020,2.15,0.026200040904839253,0.0038567625905563184,0.0010364780234770469,0.004897431430121177,5.934479842105373,5.005003595640548,0.1351485633009823,0.2881548367145017,0.23881253920519044,0.0398380049234693,0.05315498840664301,0.06224142938521994,0.07076750536801085,0.07958164129851894,0.08979922683192681,0.10246176429175091,0.11879967525782403,0.1448946274990217,0.23846113673763425,0.8430024866197232,19.3727111816406,5719600,1080.5482304965751,1036.2746128833676,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2014,national,KIHS,national,2014,consumption,2,2004 - 2020,2.15,0.010484435732370019,0.001887084791215542,5.865412183030122e-4,0.0023092079908581344,6.201908871498896,5.298584638014056,0.11752031128734865,0.2681900378274492,0.21831609080843292,0.0437274641285647,0.05652519601445578,0.06510473992120236,0.0728910638296392,0.08103587529209991,0.0906771706174111,0.10231292991702706,0.11751339833449415,0.14136173656752704,0.2288504253775825,0.9065164253392025,19.3727111816406,5835500,1101.7053321192916,1045.928519952642,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2015,national,KIHS,national,2015,consumption,2,2004 - 2020,2.15,0.021805963238895543,0.003998965033983266,0.0012813415142882076,0.004984753495652543,6.09940296144918,5.09395506229442,0.13997182248002235,0.28997915354947645,0.22341664130147335,0.040611155528268654,0.05426181344775697,0.0631251351966132,0.07114314777234279,0.07923227410395442,0.08846989422395918,0.09988341215758195,0.11487681356583529,0.14067378059658409,0.2477225734070999,0.9654700681605979,19.3727111816406,5956900,1121.0828351073897,1015.1020907324288,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2016,national,KIHS,national,2016,consumption,2,2004 - 2020,2.15,0.011435104102297245,0.0020099262641270375,6.853474104965767e-4,0.002588337294303456,6.220694778112377,5.305891842554237,0.11622837958289714,0.26780767860449406,0.2156517162601593,0.04357633676640787,0.0568548590700074,0.06540939762245379,0.07325364732835779,0.08104664316581417,0.09003354093109811,0.10119292817595238,0.11685177634404842,0.14267419360494216,0.22910667699091902,0.9692241553203234,19.3727111816406,6079500,1146.1032208543697,988.356377690729,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2017,national,KIHS,national,2017,consumption,2,2004 - 2020,2.15,0.01268574538882526,0.0023095885799440273,6.915783823666198e-4,0.0028006367631296697,6.263398124799068,5.334527662631386,0.12247894481714973,0.27335009137226507,0.2191840373687775,0.042847693435440135,0.05610128494592008,0.06452658039275228,0.07239558201814936,0.08082349135445305,0.08996194947861219,0.10164372758243628,0.11724086984695936,0.14164977458630157,0.23280904635898014,1,19.3727111816406,6198200,1177.4387360837686,1030.3969465281018,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2018,national,KIHS,national,2018,consumption,2,2004 - 2020,2.15,0.007358914730827009,0.001081310821870725,3.269143509932737e-4,0.0013643155027803795,6.6944466107597105,5.669188038183764,0.12477098782064656,0.27690327102133405,0.22392720865763632,0.043095174078956515,0.055799216467672406,0.06366702297697023,0.07144347816144053,0.08013690829540648,0.08991551291535832,0.10122931953036651,0.11689677289774314,0.1415539766185283,0.23626261805755644,1.0154266247881683,19.3727111816406,6322800,1197.610723728204,1060.7728462512034,FALSE,micro,survey
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2019,national,KIHS,national,2019,consumption,2,2004 - 2020,2.15,0.006590636676255617,0.0016075050359713689,8.624295454805092e-4,0.0027526503111830252,7.09216191224499,5.8372314134083245,0.14893840455652302,0.29701223242470964,0.22285437576929001,0.04144624871664809,0.05441396129724474,0.06208205407144346,0.06978460527907035,0.07793549490129006,0.0871423472973879,0.09833292058322474,0.11336599740311837,0.13721129086840111,0.25828507958218117,1.026937709290158,19.3727111816406,6456200,1226.824463755856,1046.9192676861692,FALSE,micro,survey
